SiteId,Site_Name,Site_Brand,Sites_Address_Line_1,Site_Suburb,Site_State,Site_Post_Code,Site_Latitude,Site_Longitude
61478201,Metro Caboolture South,Metro Fuel,36-40 Morayfield Rd,Caboolture South,QLD,4510,-27.093442,152.949399
61478202,Caltex Upper Coomera,Caltex,Lot 1 City Centre Dr,Upper Coomera,QLD,4209,-27.850566,153.301994
61478203,Costco Fuel Gold Coast,Costco,47 Creek Road,Coomera,QLD,4209,-27.850829,153.314369
61478204,Mobil Gatton,Mobil,86 Eastern Dr,Gatton,QLD,4343,-27.552843,152.308104
61478205,7-Eleven North Cairns,7 Eleven,334-336 Sheridan St,Cairns North,QLD,4870,-16.906067,145.759935
61478206,United Paget (TK),United,2 Empire St,Paget,QLD,4740,-21.170421,149.153656
61478207,BP underwood South,BP,10-14 Lexington Rd,Underwood,QLD,4119,-27.612313,153.122023
61478208,Ampol Yatala,Ampol,Lot 1 Lloyds Lane,Yatala,QLD,4207,-27.737566,153.228674
61478209,7-Eleven Aitkenvale,7 Eleven,243 Ross River Rd,Aitkenvale,QLD,4814,-19.295815,146.771527
61478211,Metro Petroleum Walkerston,Metro Fuel,2 Dutton St,Walkerston,QLD,4751,-21.160166,149.063728
61478213,Caltex Willawong,Caltex,500 Learoyd Rd,Willawong,QLD,4110,-27.594141,153.005873
61478214,Arek Fuel,Independent,138 Yandilla St,Pittsworth,QLD,4356,-27.717424,151.629264
61478216,Mobil Dalby,Mobil,66 Condamine St,Dalby,QLD,4405,-27.181539,151.261897
61478217,Helidon Mechanical Service,Independent,22 Arthur St,Helidon,QLD,4344,-27.548578,152.124462
61478218,United Beaudesert,United,305-309 Brisbane St,Beaudesert,QLD,4285,-27.969366,152.996921
61478219,EG Ampol Caboolture South,EG Ampol,80-90 Morayfield Rd,Caboolture South,QLD,4510,-27.096208,152.948885
61478220,EG Ampol Ripley South,EG Ampol,775 Ripley Rd,South Ripley,QLD,4306,-27.691211,152.802974
61478221,Hope Energy Molendinar,Independent,533 Southport Nerang Rd,Molendinar,QLD,4214,-27.987202,153.356771
61478222,Caltex Coopers Plains,Caltex,47 Lensworth St,Coopers Plains,QLD,4108,-27.57206,153.035099
61478223,Atlas Fuel Holmview,Independent,2 Castile Cres,Holmview,QLD,4207,-27.71125,153.173066
61478224,Perrys Cecil Plains,Perrys,42 Toowoomba Cecil Plains Rd,Cecil Plains,QLD,4407,-27.533531,151.199088
61478225,Perrys Maclagan,Perrys,22 Bunya Mountains Maclagan Rd,Maclagan,QLD,4352,-27.084077,151.633892
61478229,EG Ampol Baringa,EG Ampol,2 Symonds Wy,Baringa,QLD,4551,-26.811563,153.068923
61478230,Killarney Fuel Station,Independent,35 Willow St,Killarney,QLD,4373,-28.336769,152.295797
61478234,Ban Ban Springs Roadhouse,Independent,"13384 Burnett Hwy, Ban Ban Springs QLD 4625, Australia",Ban Ban Springs,QLD,4625,-25.680242,151.815322
61478235,Pearl Energy Gin Gin,Pearl Energy,51 Mulgrave St,Gin Gin,QLD,4671,-24.990349,151.954614
61478236,NightOwl Shell Karawatha,Unknown,19 Forest Way,Karawatha,QLD,4117,-27.651203,153.075828
